Application mode,Course,Daytime/evening attendance	,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Tuition fees up to date,Gender,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP
44,9003,1,120.0,1,19,9,7,120.0,1,1,22,6,15,3,11.75,6,12,2,10.0,13.9,-0.3,0.79
39,8014,0,133.1,38,37,4,8,95.5,1,1,29,6,11,6,12.0,6,6,6,14.0,11.1,0.6,2.02
1,9670,1,120.0,37,37,7,7,111.3,1,1,19,5,7,3,11.333333333333334,5,7,4,11.0,9.4,-0.8,-3.12
39,9130,1,133.1,34,34,99,99,96.0,1,1,31,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32
1,9773,1,150.0,19,11,0,0,131.1,1,1,19,6,6,6,11.666666666666666,6,10,3,12.666666666666666,7.6,2.6,0.32
39,9500,1,133.1,37,37,9,9,110.0,1,0,36,7,12,4,11.5,7,14,3,12.333333333333334,16.2,0.3,-0.92
39,9991,0,110.0,37,37,7,7,133.9,1,0,30,5,7,5,11.4,5,6,5,13.666666666666666,10.8,1.4,1.74
1,9147,1,112.0,9,22,4,3,106.1,1,0,20,5,13,2,10.0,5,10,0,0.0,9.4,-0.8,-3.12
1,9853,1,145.0,37,37,9,5,146.8,1,0,18,6,6,6,13.166666666666666,6,6,6,13.333333333333334,7.6,2.6,0.32
1,9085,1,130.0,19,38,4,7,121.3,1,0,19,6,15,6,14.166666666666666,6,13,6,12.2,15.5,2.8,-4.06
1,9773,1,122.0,41,1,4,3,119.6,1,0,19,6,6,4,12.0,6,11,3,11.333333333333334,11.1,0.6,2.02
17,9238,1,120.0,19,19,4,5,114.8,0,0,19,6,10,5,11.714285714285714,6,13,2,10.666666666666666,16.2,0.3,-0.92
1,9238,1,133.1,1,1,3,3,102.0,1,0,20,6,7,6,13.666666666666666,6,7,6,14.571428571428571,11.1,0.6,2.02
44,9991,0,120.0,37,37,7,7,120.0,1,0,23,6,8,5,11.8,6,8,6,12.333333333333334,9.4,-0.8,-3.12
1,9500,1,140.0,3,19,2,3,133.8,1,0,17,8,14,5,12.46,8,14,5,12.46,10.8,1.4,1.74
17,9500,1,136.0,19,38,9,3,132.5,1,0,19,8,9,7,12.3,8,9,7,12.3,12.7,3.7,-1.7
1,9085,1,126.0,38,37,9,9,123.6,1,0,21,5,10,3,11.666666666666666,5,5,5,13.0,10.8,1.4,1.74
17,9500,1,133.0,19,19,3,10,131.1,1,0,18,7,7,7,13.971428571428572,8,8,8,15.75,13.9,-0.3,0.79
1,9147,1,123.0,1,1,4,6,118.8,1,0,21,5,9,3,10.666666666666666,5,13,2,12.5,7.6,2.6,0.32
17,9773,1,120.0,19,38,9,7,117.9,1,0,21,6,6,5,13.0,6,7,6,12.833333333333334,8.9,1.4,3.51
1,9130,1,140.0,19,37,9,9,129.5,1,0,18,5,10,4,13.5,5,5,5,13.4,12.7,3.7,-1.7
5,9085,1,141.0,1,19,7,5,128.8,1,0,19,5,9,3,10.333333333333334,5,8,3,13.0,7.6,2.6,0.32
39,9991,0,150.0,1,37,4,6,120.0,1,1,25,5,6,4,10.5,5,6,5,12.0,9.4,-0.8,-3.12
17,9238,1,133.0,19,19,5,7,123.6,1,0,19,6,7,6,13.5,6,7,6,14.0,15.5,2.8,-4.06
44,171,1,140.0,3,3,2,2,140.0,1,1,20,0,0,0,0.0,0,0,0,0.0,15.5,2.8,-4.06
1,9254,1,131.0,37,1,9,3,126.1,1,1,18,6,6,6,13.666666666666666,6,6,6,13.5,7.6,2.6,0.32
39,9991,0,110.0,37,37,9,9,130.0,0,1,42,4,4,0,0.0,5,0,0,0.0,12.7,3.7,-1.7
17,9500,1,139.0,37,37,9,6,133.5,1,0,18,8,8,7,15.228571428571428,8,8,7,15.228571428571428,12.7,3.7,-1.7
1,9500,1,137.0,37,37,9,9,127.5,1,0,18,8,8,8,13.045,8,8,8,13.045,9.4,-0.8,-3.12
1,9773,1,131.0,19,37,9,10,121.9,1,0,18,6,7,6,12.666666666666666,6,6,6,13.333333333333334,11.1,0.6,2.02
39,9556,1,133.1,38,19,9,6,100.0,1,0,25,7,11,5,12.58,7,9,6,12.157142857142857,8.9,1.4,3.51
1,9500,1,136.0,1,1,4,5,123.3,0,0,18,8,8,0,0.0,8,8,0,0.0,9.4,-0.8,-3.12
1,9500,1,142.0,19,38,7,10,128.4,1,0,18,7,9,7,13.3,8,8,8,14.345,15.5,2.8,-4.06
7,9670,1,110.0,37,37,7,7,110.0,1,0,32,11,15,8,13.6,8,10,8,15.11111111111111,13.9,-0.3,0.79
39,9500,1,133.1,37,37,9,9,129.0,1,0,36,7,7,6,11.3,7,7,6,11.3,7.6,2.6,0.32
39,9003,1,130.0,19,1,9,6,126.1,0,1,27,6,6,0,0.0,6,8,0,0.0,15.5,2.8,-4.06
44,9003,1,120.0,1,19,4,7,120.0,1,1,23,6,6,1,11.0,6,8,0,0.0,15.5,2.8,-4.06
1,9070,1,124.0,37,37,9,9,113.9,1,0,20,6,6,6,11.166666666666666,6,6,6,12.166666666666666,7.6,2.6,0.32
1,171,1,131.0,19,19,9,9,134.9,1,0,20,0,0,0,0.0,0,0,0,0.0,16.2,0.3,-0.92
1,9773,1,130.0,19,38,3,9,126.5,1,0,18,6,8,4,12.5,6,6,5,12.6,12.7,3.7,-1.7
1,9147,1,142.0,37,38,9,9,137.5,1,1,19,5,10,5,12.0,5,9,5,11.5,13.9,-0.3,0.79
1,9853,1,123.0,19,1,194,103,115.3,1,0,20,7,8,6,13.5,7,8,6,14.0,11.1,0.6,2.02
39,9991,0,140.0,37,37,9,9,118.2,1,1,52,5,7,5,11.2,5,6,5,12.8,7.6,2.6,0.32
43,9147,1,160.0,37,37,9,9,96.0,0,0,29,5,7,3,12.333333333333334,5,8,0,0.0,10.8,1.4,1.74
1,9500,1,142.0,38,38,9,8,129.8,1,0,18,8,8,7,12.242857142857144,8,8,7,12.242857142857144,12.7,3.7,-1.7
39,9773,1,110.0,37,37,9,10,140.0,0,1,43,6,16,2,10.0,6,12,4,12.25,10.8,1.4,1.74
1,9085,1,125.0,19,37,3,7,126.8,1,0,18,6,13,6,12.0,6,16,4,12.75,11.1,0.6,2.02
1,9773,1,133.0,1,3,3,3,135.8,1,0,19,6,6,6,15.0,6,6,6,13.333333333333334,11.1,0.6,2.02
1,9500,1,139.0,38,37,9,7,125.0,1,0,19,7,7,6,12.9,7,7,6,12.9,7.6,2.6,0.32
39,9991,0,133.1,19,37,9,9,149.4,0,1,29,5,11,2,11.333333333333334,5,9,1,12.0,11.1,0.6,2.02
1,9500,1,145.0,19,37,7,7,141.5,1,0,18,8,8,8,13.05875,8,8,8,13.05875,9.4,-0.8,-3.12
1,9130,1,130.0,2,3,9,1,117.6,1,1,19,5,14,2,11.5,5,8,5,11.4,9.4,-0.8,-3.12
10,9773,1,154.4,19,38,3,5,154.4,0,0,18,6,8,5,12.0,6,0,0,0.0,10.8,1.4,1.74
1,9254,1,115.0,1,1,3,3,117.5,1,0,18,6,9,4,11.25,6,13,2,12.5,9.4,-0.8,-3.12
1,9500,1,137.0,38,38,4,8,126.5,1,0,18,8,8,8,13.76375,8,8,8,13.76375,9.4,-0.8,-3.12
1,9147,1,121.0,3,19,4,5,116.8,1,1,20,5,14,3,12.4,5,8,5,10.833333333333334,13.9,-0.3,0.79
17,9670,1,115.0,1,19,5,5,117.1,1,0,21,5,7,3,12.666666666666666,5,6,4,12.75,7.6,2.6,0.32
39,9500,1,130.0,1,1,4,6,140.0,0,0,30,7,11,3,12.333333333333334,7,9,3,11.666666666666666,13.9,-0.3,0.79
1,9500,1,136.0,37,37,9,9,126.3,1,0,18,7,7,6,11.6,7,7,6,11.6,7.6,2.6,0.32
39,9119,1,160.0,1,38,4,7,112.0,0,1,25,5,8,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12
1,9238,1,128.0,19,19,0,5,120.3,1,0,19,6,12,2,13.0,6,8,5,11.6,7.6,2.6,0.32
17,9070,1,116.0,37,37,9,9,110.8,1,0,18,6,6,6,11.833333333333334,6,6,6,12.5,7.6,2.6,0.32
1,9500,1,137.0,3,38,2,4,121.0,1,0,19,8,8,7,14.725714285714288,8,8,7,14.725714285714288,10.8,1.4,1.74
44,9003,1,150.0,38,38,9,8,150.0,1,1,20,6,8,5,12.857142857142858,6,11,6,12.3,16.2,0.3,-0.92
17,9238,1,135.0,1,19,7,7,126.6,1,0,19,6,8,6,13.625,6,7,6,12.166666666666666,12.7,3.7,-1.7
39,33,1,133.1,19,37,9,9,96.1,1,1,25,7,13,2,15.0,7,12,2,11.5,12.4,0.5,1.79
1,9254,1,121.0,37,37,9,9,124.2,1,0,18,6,8,6,10.571428571428571,6,9,5,11.4,16.2,0.3,-0.92
1,9991,0,150.0,37,37,9,9,131.8,0,0,29,5,6,4,12.25,5,6,5,10.166666666666666,10.8,1.4,1.74
42,9070,1,170.0,37,25,0,4,148.5,1,1,47,10,14,8,14.625,7,7,5,13.4,9.4,-0.8,-3.12
39,9085,1,133.1,37,37,90,90,110.3,1,1,33,5,7,4,13.5,5,6,5,11.6,7.6,2.6,0.32
39,9500,1,133.1,37,37,6,6,117.8,0,0,46,7,14,3,12.333333333333334,7,12,3,11.083333333333334,11.1,0.6,2.02
1,9238,1,125.0,1,1,5,5,128.5,1,1,20,6,13,1,14.0,6,7,0,0.0,16.2,0.3,-0.92
1,171,1,142.0,1,1,3,3,133.3,1,0,19,0,0,0,0.0,0,0,0,0.0,10.8,1.4,1.74
17,9238,1,137.0,1,38,5,8,125.8,0,0,18,6,10,6,12.666666666666666,6,6,2,11.5,12.7,3.7,-1.7
1,9254,1,122.0,19,38,3,10,114.3,1,0,20,6,8,5,12.8,6,9,5,12.8,12.4,0.5,1.79
43,9773,1,127.0,1,1,9,6,110.0,0,1,19,6,10,3,11.666666666666666,6,11,2,10.0,16.2,0.3,-0.92
1,9238,1,105.0,19,19,6,6,106.1,1,0,20,6,6,6,11.5,6,7,6,13.285714285714286,11.1,0.6,2.02
1,9147,1,150.0,1,19,5,5,137.8,1,1,19,5,6,5,13.2,5,6,5,12.666666666666666,16.2,0.3,-0.92
43,9238,1,122.0,19,19,5,5,114.3,1,0,22,10,15,8,11.0,7,16,5,11.2,9.4,-0.8,-3.12
1,9773,1,125.0,19,38,3,5,115.9,1,0,19,6,13,4,11.75,6,10,4,11.0,10.8,1.4,1.74
17,9773,1,121.0,37,19,9,10,113.7,1,0,18,6,8,5,12.6,6,10,6,12.428571428571429,15.5,2.8,-4.06
43,8014,0,120.0,37,37,5,5,161.1,1,1,47,6,9,6,12.142857142857142,6,6,0,0.0,16.2,0.3,-0.92
1,9773,1,159.0,1,1,3,3,151.0,1,0,18,6,6,6,14.833333333333334,6,6,6,15.333333333333334,12.7,3.7,-1.7
18,171,1,133.0,1,4,9,5,129.2,0,1,20,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12
39,9500,1,122.0,19,1,4,8,135.8,1,0,24,8,8,7,12.401428571428571,8,8,7,12.401428571428571,10.8,1.4,1.74
39,9991,0,133.0,37,37,9,5,139.2,1,1,33,5,11,2,12.5,5,9,2,11.5,12.7,3.7,-1.7
17,9085,1,128.0,38,37,9,9,116.5,1,1,18,5,6,5,12.0,5,8,5,12.142857142857142,10.8,1.4,1.74
39,9003,1,133.1,37,19,9,4,140.0,1,0,29,6,11,5,12.6,6,6,6,12.666666666666666,11.1,0.6,2.02
44,9991,0,130.0,37,37,5,5,130.0,1,1,32,6,9,4,12.5,7,7,4,11.0,9.4,-0.8,-3.12
51,9070,1,132.0,19,19,153,153,120.0,1,0,23,6,6,6,15.333333333333334,6,6,6,14.166666666666666,11.1,0.6,2.02
1,171,1,140.0,37,37,7,9,126.8,0,0,18,0,0,0,0.0,0,0,0,0.0,12.7,3.7,-1.7
1,9500,1,156.0,1,1,9,10,135.5,1,0,18,8,8,7,13.9,8,8,7,13.9,12.7,3.7,-1.7
1,9500,1,134.0,37,38,9,9,120.3,1,0,18,8,8,7,12.082857142857142,8,8,7,12.082857142857142,10.8,1.4,1.74
39,9254,1,137.0,1,1,5,10,124.5,0,1,26,6,0,0,0.0,6,0,0,0.0,16.2,0.3,-0.92
53,9991,0,140.0,38,38,191,193,135.0,1,0,23,11,18,8,12.375,9,15,5,12.6,8.9,1.4,3.51
39,9254,1,120.0,37,37,9,8,95.0,1,0,36,6,10,6,11.0,6,14,3,11.333333333333334,10.8,1.4,1.74
16,9238,1,130.0,37,37,5,6,126.9,1,0,18,6,8,6,13.571428571428571,6,11,5,12.166666666666666,9.4,-0.8,-3.12
39,8014,0,100.0,37,37,6,6,108.3,1,1,39,6,8,5,11.4,6,12,3,11.0,7.6,2.6,0.32
39,8014,0,133.1,1,1,4,4,130.0,1,1,24,6,14,1,10.0,5,5,0,0.0,16.2,0.3,-0.92
39,8014,0,130.0,37,37,6,5,113.5,1,0,36,6,0,0,0.0,6,0,0,0.0,9.4,-0.8,-3.12
1,171,1,136.0,39,1,3,4,134.3,1,0,19,0,0,0,0.0,0,0,0,0.0,12.4,0.5,1.79
43,9130,1,133.1,37,37,9,6,100.0,1,0,37,6,0,0,0.0,6,0,0,0.0,13.9,-0.3,0.79
15,9119,1,160.0,1,3,143,152,160.0,1,0,19,6,11,2,13.5,5,11,2,11.0,8.9,1.4,3.51
17,171,1,129.0,1,1,9,9,124.8,1,1,18,0,0,0,0.0,0,0,0,0.0,12.7,3.7,-1.7
1,9147,1,123.0,1,1,9,7,117.4,1,0,18,5,7,5,12.0,5,10,5,11.4,8.9,1.4,3.51
1,9085,1,124.0,2,1,4,10,117.4,1,0,19,5,7,4,12.75,5,5,5,12.0,10.8,1.4,1.74
1,9238,1,130.0,38,38,7,7,136.3,1,1,18,6,8,6,12.5,6,7,6,11.5,10.8,1.4,1.74
1,9070,1,124.0,37,19,9,4,121.2,1,1,20,6,7,6,13.5,6,9,5,12.5,10.8,1.4,1.74
39,9500,1,140.0,38,37,7,7,101.5,1,0,24,8,11,7,12.16,8,11,7,12.16,10.8,1.4,1.74
1,8014,0,123.0,3,1,2,9,127.6,1,1,26,6,6,6,11.833333333333334,6,6,6,11.666666666666666,10.8,1.4,1.74
17,9070,1,144.0,38,1,9,9,137.4,1,1,19,6,6,6,13.833333333333334,6,8,6,13.125,10.8,1.4,1.74
18,9670,1,128.0,19,3,9,7,120.0,1,0,19,6,8,6,14.125,6,10,5,14.5,11.1,0.6,2.02
39,9254,1,170.0,37,37,4,6,138.3,1,0,33,10,14,9,12.416666666666666,9,14,7,13.0,10.8,1.4,1.74
1,9853,1,163.0,19,1,5,10,146.6,1,0,18,6,9,5,13.6,6,10,4,11.75,9.4,-0.8,-3.12
44,9130,1,140.0,1,19,4,7,140.0,1,1,20,6,12,5,12.4,6,11,2,15.0,13.9,-0.3,0.79
17,9500,1,132.0,19,37,3,5,125.4,0,0,20,7,7,7,13.462857142857144,8,10,7,13.164285714285716,11.1,0.6,2.02
1,9238,1,133.1,1,1,4,10,110.0,1,0,23,6,8,6,12.625,6,6,6,14.166666666666666,12.7,3.7,-1.7
15,171,1,130.0,1,1,2,9,130.0,1,1,21,12,12,12,15.083333333333334,11,15,11,13.083333333333334,8.9,1.4,3.51
17,9070,1,136.0,1,37,4,5,130.8,1,0,20,6,6,6,12.5,6,8,6,11.5,10.8,1.4,1.74
1,171,1,162.0,37,37,9,9,142.8,1,1,21,0,0,0,0.0,0,0,0,0.0,12.7,3.7,-1.7
43,9500,1,170.0,19,37,8,8,100.0,1,0,20,7,8,6,13.25,8,8,8,13.75,13.9,-0.3,0.79
1,9773,1,130.0,19,1,9,9,126.9,1,0,19,6,8,6,13.166666666666666,6,6,6,13.0,11.1,0.6,2.02
39,9147,1,140.0,37,37,6,10,131.8,1,0,35,5,6,4,14.2,5,10,4,11.857142857142858,10.8,1.4,1.74
43,9500,1,140.0,1,38,4,7,100.0,1,0,18,7,8,7,13.6375,8,8,8,14.3875,13.9,-0.3,0.79
1,9070,1,143.0,38,19,151,193,134.3,1,0,19,6,6,6,14.666666666666666,6,7,6,15.142857142857142,8.9,1.4,3.51
44,9130,1,130.0,3,1,4,1,130.0,0,0,21,6,12,5,13.285714285714286,6,10,4,12.0,16.2,0.3,-0.92
44,9085,1,160.0,1,1,5,4,160.0,0,1,19,6,6,6,14.0,6,11,6,13.5,12.4,0.5,1.79
18,171,1,121.0,1,1,4,3,116.8,1,0,23,17,18,17,11.5,17,17,17,12.176470588235292,12.4,0.5,1.79
1,9147,1,122.0,38,38,9,9,117.5,0,0,22,5,12,2,11.5,5,12,0,0.0,12.7,3.7,-1.7
17,9147,1,133.1,1,1,4,4,95.0,1,1,20,5,14,0,0.0,5,5,0,0.0,11.1,0.6,2.02
1,9147,1,121.0,19,19,3,9,112.6,1,0,20,5,7,5,14.2,5,7,5,13.285714285714286,11.1,0.6,2.02
1,9670,1,130.0,37,37,0,0,117.8,1,0,21,5,8,3,13.0,5,7,4,11.5,7.6,2.6,0.32
1,171,1,180.0,37,37,9,9,152.7,0,1,27,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32
1,9500,1,141.0,3,1,9,9,124.3,1,0,19,8,8,7,14.514285714285714,8,8,7,14.514285714285714,12.7,3.7,-1.7
17,9119,1,141.0,37,1,9,2,133.0,1,1,18,5,10,4,13.0,5,10,3,12.333333333333334,7.6,2.6,0.32
39,9130,1,114.0,38,38,9,10,120.0,1,0,24,6,9,6,12.571428571428571,6,10,5,12.833333333333334,11.1,0.6,2.02
1,9130,1,133.1,6,11,4,5,138.4,1,1,21,5,8,3,14.0,5,5,5,12.8,7.6,2.6,0.32
39,9670,1,133.1,1,1,90,3,107.0,1,1,30,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32
1,9238,1,115.0,38,38,8,7,112.9,1,0,19,6,7,6,11.857142857142858,6,8,6,13.142857142857142,12.4,0.5,1.79
39,9119,1,130.0,1,38,90,90,143.4,1,1,29,3,3,0,0.0,5,0,0,0.0,10.8,1.4,1.74
42,9500,1,123.0,37,37,3,3,123.0,1,0,21,8,8,8,13.105,8,8,8,13.105,9.4,-0.8,-3.12
1,9254,1,129.0,19,1,3,7,121.0,1,0,22,6,9,6,12.833333333333334,6,6,4,13.25,16.2,0.3,-0.92
39,9130,1,133.1,19,3,9,2,140.0,1,1,24,6,13,5,13.142857142857142,6,15,3,12.666666666666666,16.2,0.3,-0.92
43,9670,1,130.0,19,1,4,4,127.6,1,1,22,6,6,6,11.833333333333334,6,11,4,11.142857142857142,10.8,1.4,1.74
39,8014,0,133.1,34,34,0,0,97.5,1,1,29,6,10,0,0.0,5,10,0,0.0,7.6,2.6,0.32
43,9670,1,141.0,3,2,2,2,133.3,1,1,18,6,13,4,13.75,6,8,5,11.2,13.9,-0.3,0.79
1,9070,1,150.0,37,37,9,6,131.1,1,0,19,6,7,5,13.4,6,6,6,12.833333333333334,15.5,2.8,-4.06
44,9003,1,140.0,38,1,134,134,140.0,1,1,26,6,6,0,0.0,6,7,0,0.0,8.9,1.4,3.51
44,9085,1,150.0,37,37,9,9,150.0,1,0,20,6,8,6,13.0,6,18,2,12.0,12.4,0.5,1.79
17,9500,1,133.0,1,1,9,9,128.5,1,0,18,7,7,7,14.868571428571428,8,9,8,15.11111111111111,11.1,0.6,2.02
44,9003,1,140.0,38,38,6,6,140.0,1,0,19,6,7,6,12.0,6,7,6,12.666666666666666,12.4,0.5,1.79
39,9500,1,130.0,19,19,3,7,129.0,0,0,26,7,11,4,12.86,7,10,5,11.566666666666668,12.4,0.5,1.79
43,9238,1,110.0,37,37,9,9,110.0,1,0,36,16,24,13,10.692307692307692,13,19,9,12.307692307692308,15.5,2.8,-4.06
1,9254,1,129.0,37,38,7,7,122.0,1,0,18,6,9,6,10.833333333333334,6,8,5,11.0,7.6,2.6,0.32
39,9003,1,133.1,37,19,9,7,134.3,1,1,25,6,15,1,11.0,6,13,4,11.75,12.4,0.5,1.79
1,9254,1,118.0,37,37,7,7,114.2,1,0,18,6,10,5,12.2,6,10,5,11.6,16.2,0.3,-0.92
1,9238,1,134.0,37,37,5,5,120.4,1,0,20,6,7,6,11.5,6,6,6,11.666666666666666,7.6,2.6,0.32
1,9254,1,121.0,19,19,9,9,125.9,1,0,22,6,10,4,10.0,6,12,2,13.5,9.4,-0.8,-3.12
1,9500,1,148.0,19,19,9,3,125.0,1,0,18,7,7,6,13.9,7,7,6,13.9,7.6,2.6,0.32
17,171,1,133.1,38,38,9,9,117.0,1,1,21,0,0,0,0.0,0,0,0,0.0,10.8,1.4,1.74
7,9070,1,140.0,37,1,9,7,140.0,1,0,33,6,7,6,15.0,6,8,3,11.0,11.1,0.6,2.02
39,9991,0,120.0,37,37,9,10,170.0,1,0,34,5,12,2,11.5,5,9,4,11.75,9.4,-0.8,-3.12
1,9853,1,141.0,37,19,9,5,133.0,1,0,18,6,8,5,12.4,6,12,5,10.4,9.4,-0.8,-3.12
44,9003,1,140.0,37,37,9,6,140.0,1,1,20,6,10,5,12.6,6,6,5,13.2,12.4,0.5,1.79
43,9991,0,140.0,37,37,5,5,149.8,1,1,36,5,5,5,13.8,5,6,5,13.8,12.7,3.7,-1.7
18,9853,1,118.0,19,37,9,6,111.4,0,0,20,7,9,0,0.0,6,6,0,0.0,11.1,0.6,2.02
1,171,1,135.0,19,4,9,2,143.8,1,0,19,0,0,0,0.0,0,0,0,0.0,12.7,3.7,-1.7
1,9500,1,143.0,1,37,3,8,128.0,1,0,18,7,9,7,13.055555555555555,8,8,8,15.8125,13.9,-0.3,0.79
1,9119,1,131.0,1,19,4,7,126.8,0,1,18,5,6,5,12.2,5,8,4,12.0,8.9,1.4,3.51
1,9238,1,151.0,19,38,9,9,157.0,1,0,18,6,8,5,11.6,6,12,4,11.0,7.6,2.6,0.32
43,9070,1,141.0,1,19,5,10,127.0,1,0,20,6,6,5,12.4,6,9,5,12.4,12.7,3.7,-1.7
1,9670,1,117.0,37,37,9,9,111.8,1,0,22,5,8,3,12.0,5,9,2,11.0,7.6,2.6,0.32
1,9238,1,167.0,19,19,9,7,156.2,1,0,18,6,6,6,14.333333333333334,6,7,6,14.142857142857142,15.5,2.8,-4.06
42,8014,0,150.0,19,2,4,6,148.0,1,0,26,6,10,3,11.666666666666666,6,8,5,12.0,9.4,-0.8,-3.12
1,9238,1,133.0,19,19,9,9,119.7,1,0,19,6,8,6,12.666666666666666,6,7,6,12.666666666666666,8.9,1.4,3.51
44,9119,1,151.0,19,37,4,7,151.0,1,0,26,5,6,0,0.0,5,5,0,0.0,16.2,0.3,-0.92
39,8014,0,120.0,37,37,9,9,117.0,1,0,33,6,7,6,12.833333333333334,6,8,6,12.857142857142858,12.4,0.5,1.79
39,8014,0,100.0,38,19,0,10,111.3,0,0,25,6,7,6,13.333333333333334,6,6,6,13.5,7.6,2.6,0.32
17,9853,1,114.0,1,1,4,0,108.8,1,0,18,7,11,5,11.4,7,9,6,13.333333333333334,13.9,-0.3,0.79
17,9238,1,128.0,38,19,191,175,118.6,1,0,21,6,8,5,13.2,6,7,5,11.8,8.9,1.4,3.51
39,9991,0,133.1,37,37,9,9,143.2,1,1,35,5,5,0,0.0,5,5,0,0.0,11.1,0.6,2.02
43,9991,0,150.0,38,19,3,3,120.1,0,0,39,15,15,12,11.916666666666666,13,14,8,11.25,10.8,1.4,1.74
39,9500,1,133.1,38,38,9,8,106.0,1,1,24,7,7,6,12.666666666666666,7,7,6,12.666666666666666,7.6,2.6,0.32
39,8014,0,133.1,37,37,9,7,106.5,1,0,32,6,7,6,12.666666666666666,6,7,6,13.333333333333334,12.7,3.7,-1.7
39,8014,0,130.0,37,37,9,9,120.0,1,0,58,6,14,5,12.4,6,10,5,11.6,9.4,-0.8,-3.12
1,9500,1,157.0,37,37,9,9,143.0,1,1,18,8,8,7,13.4,8,8,7,13.4,12.7,3.7,-1.7
17,9670,1,133.1,1,37,4,5,150.0,1,1,21,6,8,6,14.75,6,9,5,14.333333333333334,11.1,0.6,2.02
17,9500,1,126.0,37,37,7,7,126.2,1,0,18,7,10,5,11.94,7,8,6,12.8,11.1,0.6,2.02
43,33,1,134.0,37,37,1,1,100.0,1,1,32,7,7,0,0.0,7,8,0,0.0,13.9,-0.3,0.79
1,9085,1,148.0,38,38,4,9,131.6,1,1,18,6,8,6,15.5,6,9,4,15.5,11.1,0.6,2.02
1,9670,1,140.0,3,1,2,6,137.6,1,1,21,6,8,6,15.166666666666666,6,7,6,14.428571428571429,8.9,1.4,3.51
17,9773,1,131.0,34,34,0,0,129.3,1,1,18,6,0,0,0.0,6,0,0,0.0,7.6,2.6,0.32
1,9670,1,126.0,1,1,90,90,119.0,1,1,20,6,10,1,12.0,6,0,0,0.0,10.8,1.4,1.74
39,9991,0,110.0,34,34,0,0,114.6,1,0,46,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32
44,9130,1,140.0,4,4,2,10,140.0,1,1,20,5,8,2,11.5,5,13,2,11.5,12.7,3.7,-1.7
39,9500,1,133.1,19,19,4,4,100.0,1,1,33,7,7,5,13.06,7,9,0,0.0,16.2,0.3,-0.92
43,9500,1,134.0,37,37,9,9,129.8,1,0,20,7,7,6,14.85,7,7,6,14.85,7.6,2.6,0.32
39,8014,0,133.1,1,12,4,5,116.5,1,1,24,6,6,4,12.25,6,10,4,11.5,12.4,0.5,1.79
17,9500,1,136.0,37,38,4,5,126.0,1,0,19,8,8,7,15.11,8,8,7,15.11,10.8,1.4,1.74
18,9070,1,143.0,38,38,7,5,141.6,1,0,19,12,12,11,13.090909090909092,11,12,11,12.083333333333334,10.8,1.4,1.74
1,9070,1,117.0,1,1,3,9,118.4,1,1,19,6,6,6,11.833333333333334,6,8,4,10.75,16.2,0.3,-0.92
44,9003,1,130.0,19,37,9,9,130.0,1,1,23,6,8,6,12.571428571428571,6,7,6,12.428571428571429,8.9,1.4,3.51
44,9070,1,150.0,12,37,3,9,147.7,1,0,22,7,7,7,13.571428571428571,9,9,9,13.77777777777778,12.4,0.5,1.79
1,9853,1,134.0,37,37,5,7,122.5,1,0,19,6,6,6,13.333333333333334,6,6,6,14.5,10.8,1.4,1.74
1,9500,1,145.0,19,37,9,9,132.3,1,0,19,8,8,7,14.06,8,8,7,14.06,10.8,1.4,1.74
17,9773,1,122.0,38,38,7,7,123.1,0,0,19,6,12,3,11.0,6,12,3,12.0,9.4,-0.8,-3.12
39,9238,1,120.0,37,37,7,7,134.0,1,1,40,6,7,6,12.333333333333334,6,10,4,12.75,8.9,1.4,3.51
17,8014,0,134.0,1,19,4,99,126.0,1,1,22,6,7,6,12.666666666666666,6,6,6,12.166666666666666,7.6,2.6,0.32
1,9147,1,143.0,38,37,9,9,128.7,1,1,23,5,6,4,14.0,5,5,5,13.8,11.1,0.6,2.02
39,9670,1,110.0,19,19,90,99,107.2,1,1,42,6,0,0,0.0,6,0,0,0.0,12.7,3.7,-1.7
43,9147,1,151.0,1,3,1,1,111.0,1,1,28,5,9,2,10.0,5,9,0,0.0,15.5,2.8,-4.06
17,9500,1,141.0,19,19,9,7,131.9,1,0,18,7,8,7,13.56875,8,8,8,14.02625,15.5,2.8,-4.06
1,9500,1,137.0,38,38,5,7,122.7,1,0,18,7,8,7,13.778571428571428,8,10,8,13.122222222222222,16.2,0.3,-0.92
39,9991,0,120.0,19,1,9,5,134.0,1,0,25,5,14,1,11.0,5,11,2,12.666666666666666,16.2,0.3,-0.92
